athleteID,Name,imageURL,2025-10,2025-11,2025-12,2026-01,2026-02,2026-03,2026-04,2026-05,2026-06,2026-07,2026-08,2026-09
107699,Lane Vaughan,https://prorodeo.com/images/2025/8/20/Lane_Vaughan.png,4334.47,4334.47,19026.55,20962.11,44718.84,58564.35,58701.25,67385.69,77805.75,131319.77,157713.63,165142.71
109350,Luke Mackey,https://prorodeo.com/images/2025/8/20/Luke_Mackey.png,0,0,2493.57,16839.12,48269.68,62447.09,75781.62,92959.57,115305.6,164675.02,232805.58,235572.06
103186,Mason Moody,https://prorodeo.com/images/2024/4/1/24_Mason_Moody.png,0,0,0,28460.52,59747.86,61994.18,70910.54,71052.13,76537.73,98890.24,111903.4,111903.4
104532,Mason Spain,https://prorodeo.com/images/2025/8/20/Mason_Spain.png,4035.64,4035.64,4035.64,4035.64,4035.64,7621.21,8977.15,11877.46,34565.03,48646.29,51206.66,55117.36
113876,Noah Lee,https://prorodeo.com/images/2026/5/1/Noah_Lee.png,0,0,0,0,15794.61,41441.09,71066.23,104705.71,133448.81,270002.6,332289.74,338570.86
106342,Qynn Andersen,https://prorodeo.com/images/2025/8/20/Qynn_Andersen_25.png,0,0,0,0,18356.2,38775.21,59572.51,70158.8,72061.7,112699.53,154600.84,161561.59
103974,Riley Shippy,https://prorodeo.com/images/2025/8/20/Riley_Shippy.png,973.2,973.2,973.2,7940.8,15758.96,17478.53,26925.46,41797.71,50954.56,69195.03,74494.89,76057.88
91615,Roscoe Jarboe,https://prorodeo.com/images/2021/10/19/15_Roscoe_Jarboe_BR_2021.png,0,0,0,0,2213.1,21564.16,30827.93,32565.23,41381.26,59116.38,80566.41,80566.41
96898,Stetson Wright,https://prorodeo.com/images/2026/4/9/Stetson_Wright.png,0,10417.52,10417.52,39748.58,42448.32,72496.01,101799,125977.31,141928.19,177045.08,199269.27,232158.9
103605,T Parker,https://prorodeo.com/images/2024/1/30/Parker_T_NFR_23_.png,0,1729.29,8370.93,14407.18,23756.7,44732.47,47664.54,58105.57,70291.34,105190.35,107327.84,107327.84
99456,T.J. Gray,https://prorodeo.com/images/2023/3/10/TJ_Gray_2022_BR_CRCF.png,0,0,0,0,0,27548.7,41513.08,49611.9,86767.49,171362.37,196078,218601.55
76243,Trevor Reiste,https://prorodeo.com/images/2023/4/1/Trevor_Reiste_BR_2022_GLCF.png,0,0,0,6992.5,10410.48,37607.86,38190.96,38190.96,38190.96,52863.14,62713.97,62713.97
94225,Tristan Mize,https://prorodeo.com/images/2024/4/1/Tristan_Mize_71.png,2016.14,2016.14,2016.14,2016.14,17350.19,28070.96,34727.16,54959.31,100723.06,106907.21,112917.63,112917.63
100747,Tristen Hutchings,https://prorodeo.com/images/2024/2/5/Hutchings_Tristan__NFR_23_.png,0,0,0,0,47769.24,77103.26,118142.23,133466.24,168840.06,254035.81,293573.2,314153.64
103312,Tyler Kippes,,0,0,0,634.2,634.2,1089.98,1089.98,3413.7,4329.59,30594.13,57349.1,64626.4
